"HealthInsuranceID";"HealthInsuranceType";"HealthInsuranceName";"PriceGroupID";"IKNumber";"VKNumber";"ShortNumber";"ValidFrom";"ValidTo";"Deductible";"Street";"City";"POBox";"Phone";"Fax";"Email";"Www";"Remark";"InsurancePayerID";"SelfCreated";"Version";"Deleted";"ZIPID"
539139;"GK";"Techniker";532864;101576202;"";"";"2002-10-14";"3000-12-31";"true";"Q5, 22";"MANNHEIM";"";"";"";"";"";"";"";"false";0;0;0
539141;"GK";"Techniker";532864;101576199;"";"";"2002-10-15";"3000-12-31";"true";"RAIFFEISENSTR. 6";"KAISERSLAUTERN";"";"";"";"";"";"";"";"false";0;0;0
539143;"GK";"Techniker";532864;101576177;"";"";"2002-10-16";"3000-12-31";"true";"VIKTORIASTRASSE 30-32";"SAARBRUECKEN";"";"";"";"";"";"";"";"false";0;0;0
539145;"GK";"Techniker";532864;101576111;"";"";"2002-10-11";"3000-12-31";"true";"ELISABETHENSTR. 20";"DARMSTADT";"";"";"";"";"";"";"";"false";0;0;0
539147;"GK";"Techniker";532864;101576086;"";"";"2004-09-29";"3000-12-31";"true";"POSTFACH 101262";"SIEGEN";"";"";"";"";"";"";"";"false";0;0;0
539149;"GK";"Techniker";532864;101576064;"";"";"1997-02-27";"3000-12-31";"true";"MITTELSTR. 25";"HAGEN";"";"";"";"";"";"";"";"false";0;0;0
539151;"GK";"Techniker";532864;101576053;"";"";"2002-10-16";"3000-12-31";"true";"WERLER STR. 4A";"ARNSBERG/NEHEIM";"";"";"";"";"";"";"";"false";0;0;0
539153;"GK";"Techniker";532864;101575906;"";"";"2002-10-11";"3000-12-31";"true";"Universitätsstr. 76 A";"BOCHUM";"";"";"";"";"";"";"";"false";0;0;0
539155;"GK";"Techniker";532864;101575860;"";"";"2002-10-14";"3000-12-31";"true";"HAFENSTR. 32";"MUENSTER";"";"";"";"";"";"";"";"false";0;0;0
539157;"GK";"Techniker";532864;101575859;"";"";"2002-07-24";"3000-12-31";"true";"KAMPSTR. 55";"RECKLINGHAUSEN";"";"";"";"";"";"";"";"false";0;0;0
539159;"GK";"Techniker";532864;101575837;"";"";"2002-10-07";"3000-12-31";"true";"GILDEHOFSTR. 1";"ESSEN";"";"";"";"";"";"";"";"false";0;0;0
539161;"GK";"Techniker";532864;101575791;"";"";"1997-08-21";"3000-12-31";"true";"SCHWANENSTR. 19";"DUISBURG";"";"";"";"";"";"";"";"false";0;0;0
539163;"GK";"Techniker";532864;101575757;"";"";"2002-10-16";"3000-12-31";"true";"WILHELMSHOEHER ALLEE 262";"KASSEL";"";"";"";"";"";"";"";"false";0;0;0
539165;"GK";"Techniker";532864;101575622;"";"";"2002-10-16";"3000-12-31";"true";"JENSENDAMM 5";"KIEL";"";"";"";"";"";"";"";"false";0;0;0
539167;"GK";"Techniker";532864;101575575;"";"";"2003-01-02";"3000-12-31";"true";"LAHNSTR. 54";"BERLIN";"";"";"";"";"";"";"";"false";0;0;0
539176;"GK";"DAK Gesundheit";532864;101567041;"";"";"2002-11-18";"3000-12-31";"true";"Münchner Str. 19a";"Starnberg";"";"";"";"";"";"";"";"false";0;0;319794
539178;"GK";"DAK Gesundheit";532864;101567030;"";"";"2002-11-18";"3000-12-31";"true";"Klosterbauhof 5";"Ebersberg";"";"";"";"";"";"";"";"false";0;0;320234
539180;"GK";"DAK Gesundheit";532864;101567029;"";"";"2002-11-04";"3000-12-31";"true";"Gröbenrieder Str. 6";"Dachau";"";"";"";"";"";"";"";"false";0;0;320170
539182;"GK";"DAK Gesundheit";532864;101567007;"";"";"2013-11-12";"3000-12-31";"true";"Nagelsweg 27-31";"Hamburg";"";"";"";"";"";"";"";"false";0;0;311464
539184;"GK";"DAK Gesundheit";532864;101566994;"";"";"2013-11-12";"3000-12-31";"true";"Nagelsweg 27-31";"Hamburg";"";"";"";"";"";"";"";"false";0;0;311464
539186;"GK";"DAK Gesundheit";532864;101566961;"";"";"2013-11-12";"3000-12-31";"true";"Nagelsweg 27-31";"Hamburg";"";"";"";"";"";"";"";"false";0;0;311464
539188;"GK";"DAK Gesundheit";532864;101566949;"";"";"2000-01-25";"3000-12-31";"true";"Stuttgarter Str. 56";"Bietigheim-Bissingen";"";"";"";"";"";"";"";"false";0;0;319016
539190;"GK";"DAK Gesundheit";532864;101566905;"";"";"1995-10-01";"3000-12-31";"true";"Virchowstr. 17 - 19";"Hamburg";"";"";"";"";"";"";"";"false";0;0;311776
539192;"GK";"DAK Gesundheit";532864;101566745;"";"";"2013-11-12";"3000-12-31";"true";"Hohenzollernring 16-18";"Köln";"";"";"";"";"";"";"";"false";0;0;315579
539194;"GK";"DAK Gesundheit";532864;101566391;"";"";"1995-10-01";"3000-12-31";"true";"Am Sudhaus 3";"Grafenwöhr";"";"";"";"";"";"";"";"false";0;0;321239
539196;"GK";"DAK Gesundheit";532864;101566302;"";"";"1995-10-01";"3000-12-31";"true";"Bramscher Str. 10";"Bersenbrück";"";"";"";"";"";"";"";"false";0;0;315487
539198;"GK";"DAK Gesundheit";532864;101566277;"";"";"1995-10-01";"3000-12-31";"true";"Kirchbergstr. 4";"Rodalben";"";"";"";"";"";"";"";"false";0;0;318189
539200;"GK";"DAK Gesundheit";532864;101566266;"";"";"1995-10-01";"3000-12-31";"true";"Wandsbeker Zollstr. 19";"Hamburg";"";"";"";"";"";"";"";"false";0;0;311712
539202;"GK";"DAK Gesundheit";532864;101566197;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 5-7";"Ochsenhausen";"";"";"";"";"";"";"";"false";0;0;320685
539204;"GK";"DAK Gesundheit";532864;101566175;"";"";"1995-10-01";"3000-12-31";"true";"Hauptstr. 35";"Weikersheim";"";"";"";"";"";"";"";"false";0;0;322050
539206;"GK";"DAK Gesundheit";532864;101566095;"";"";"1995-10-01";"3000-12-31";"true";"Hauptstr. 15";"Olching";"";"";"";"";"";"";"";"false";0;0;319760
539208;"GK";"DAK Gesundheit";532864;101566006;"";"";"1995-10-01";"3000-12-31";"true";"Martinstr. 40";"Bonndorf";"";"";"";"";"";"";"";"false";0;0;0
539210;"GK";"DAK Gesundheit";532864;101565982;"";"";"1995-10-01";"3000-12-31";"true";"Hauptstr. 1";"Kirchberg";"";"";"";"";"";"";"";"false";0;0;316518
539212;"GK";"DAK Gesundheit";532864;101565959;"";"";"1995-10-01";"3000-12-31";"true";"Abt-Richard-Str. 17";"Daun";"";"";"";"";"";"";"";"false";0;0;316054
539214;"GK";"DAK Gesundheit";532864;101565891;"";"";"1995-10-01";"3000-12-31";"true";"Friedensstr. 2";"Lebach";"";"";"";"";"";"";"";"false";0;0;318078
539216;"GK";"DAK Gesundheit";532864;101565880;"";"";"1995-10-01";"3000-12-31";"true";"Hauptstr. 55";"Feucht";"";"";"";"";"";"";"";"false";0;0;320916
539218;"GK";"DAK Gesundheit";532864;101565799;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 3";"Mössingen";"";"";"";"";"";"";"";"false";0;0;318727
539220;"GK";"DAK Gesundheit";532864;101565788;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 27";"Tostedt";"";"";"";"";"";"";"";"false";0;0;311510
539222;"GK";"DAK Gesundheit";532864;101565766;"";"";"1995-10-01";"3000-12-31";"true";"Hannoversche Str. 19";"Burgwedel";"";"";"";"";"";"";"";"false";0;0;313501
539224;"GK";"DAK Gesundheit";532864;101565686;"";"";"1995-10-01";"3000-12-31";"true";"Auf dem Driesch 12a";"Pulheim";"";"";"";"";"";"";"";"false";0;0;315571
539226;"GK";"DAK Gesundheit";532864;101565653;"";"";"1995-10-01";"3000-12-31";"true";"Hauptstraße 42";"Werlte";"";"";"";"";"";"";"";"false";0;0;315516
539228;"GK";"DAK Gesundheit";532864;101565642;"";"";"1995-10-01";"3000-12-31";"true";"Geschw.-Scholl-Str. 4a";"Erftstadt";"";"";"";"";"";"";"";"false";0;0;315574
539230;"GK";"DAK Gesundheit";532864;101565631;"";"";"1995-10-01";"3000-12-31";"true";"Münchner Str. 7e";"Holzkirchen";"";"";"";"";"";"";"";"false";0;0;319958
539232;"GK";"DAK Gesundheit";532864;101565595;"";"";"1995-10-01";"3000-12-31";"true";"Bergwaldstr. 1";"Pfullendorf";"";"";"";"";"";"";"";"false";0;0;320734
539234;"GK";"DAK Gesundheit";532864;101565562;"";"";"1995-10-01";"3000-12-31";"true";"Talschulplatz 2";"Wehr";"";"";"";"";"";"";"";"false";0;0;319608
539236;"GK";"DAK Gesundheit";532864;101565517;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 17";"Ulm";"";"";"";"";"";"";"";"false";0;0;320754
539238;"GK";"DAK Gesundheit";532864;101565506;"";"";"1995-10-01";"3000-12-31";"true";"Weihermattstr. 2";"Waldshut-Tiengen";"";"";"";"";"";"";"";"false";0;0;319640
539240;"GK";"DAK Gesundheit";532864;101565492;"";"";"1995-10-01";"3000-12-31";"true";"Wochenmarkt 3";"Riedlingen";"";"";"";"";"";"";"";"false";0;0;320722
539242;"GK";"DAK Gesundheit";532864;101565470;"";"";"1995-10-01";"3000-12-31";"true";"Marktplatz 6";"Spaichingen";"";"";"";"";"";"";"";"false";0;0;319463
539244;"GK";"DAK Gesundheit";532864;101565447;"";"";"1995-10-01";"3000-12-31";"true";"Goldschmiedstr. 1";"Hechingen";"";"";"";"";"";"";"";"false";0;0;318780
539246;"GK";"DAK Gesundheit";532864;101565425;"";"";"1995-10-01";"3000-12-31";"true";"Abt-Fehr-Str. 13";"Laupheim";"";"";"";"";"";"";"";"false";0;0;320712
539248;"GK";"DAK Gesundheit";532864;101565390;"";"";"1995-10-01";"3000-12-31";"true";"Martinstorplatz 3";"Wangen";"";"";"";"";"";"";"";"false";0;0;0
539250;"GK";"DAK Gesundheit";532864;101565389;"";"";"1995-10-01";"3000-12-31";"true";"Viehmarktplatz 1";"Waldshut-Tiengen";"";"";"";"";"";"";"";"false";0;0;319640
539252;"GK";"DAK Gesundheit";532864;101565378;"";"";"1995-10-01";"3000-12-31";"true";"Benediktinerring 10/11";"Villingen-Schwenningen";"";"";"";"";"";"";"";"false";0;0;319407
539254;"GK";"DAK Gesundheit";532864;101565367;"";"";"1995-10-01";"3000-12-31";"true";"Friedhofstrasse 32";"Überlingen";"";"";"";"";"";"";"";"false";0;0;0
539256;"GK";"DAK Gesundheit";532864;101565356;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 2";"Tuttlingen";"";"";"";"";"";"";"";"false";0;0;319462
539258;"GK";"DAK Gesundheit";532864;101565345;"";"";"1995-10-01";"3000-12-31";"true";"Europaplatz 2";"Tübingen";"";"";"";"";"";"";"";"false";0;0;318723
539260;"GK";"DAK Gesundheit";532864;101565298;"";"";"1995-10-01";"3000-12-31";"true";"Kreuzensteinstr. 9";"Singen";"";"";"";"";"";"";"";"false";0;0;319433
539262;"GK";"DAK Gesundheit";532864;101565287;"";"";"1995-10-01";"3000-12-31";"true";"Schwabstr. 14";"Sigmaringen";"";"";"";"";"";"";"";"false";0;0;318797
539264;"GK";"DAK Gesundheit";532864;101565276;"";"";"1995-10-01";"3000-12-31";"true";"Marktplatz 4";"Bad Saulgau";"";"";"";"";"";"";"";"false";0;0;320665
539266;"GK";"DAK Gesundheit";532864;101565265;"";"";"1995-10-01";"3000-12-31";"true";"Am Markt 6";"St. Georgen";"";"";"";"";"";"";"";"false";0;0;0
539268;"GK";"DAK Gesundheit";532864;101565254;"";"";"1995-10-01";"3000-12-31";"true";"Basler Str. 23";"Bad Säckingen";"";"";"";"";"";"";"";"false";0;0;319633
539270;"GK";"DAK Gesundheit";532864;101565243;"";"";"1995-10-01";"3000-12-31";"true";"Stadtgrabenstr. 1";"Rottweil";"";"";"";"";"";"";"";"false";0;0;319493
539272;"GK";"DAK Gesundheit";532864;101565232;"";"";"1995-10-01";"3000-12-31";"true";"Königstr. 34";"Rottenburg";"";"";"";"";"";"";"";"false";0;0;0
539274;"GK";"DAK Gesundheit";532864;101565221;"";"";"1995-10-01";"3000-12-31";"true";"Metzgerstr. 12";"Reutlingen";"";"";"";"";"";"";"";"false";0;0;318841
539276;"GK";"DAK Gesundheit";532864;101565210;"";"";"1995-10-01";"3000-12-31";"true";"Parkstr. 25";"Ravensburg";"";"";"";"";"";"";"";"false";0;0;320639
539278;"GK";"DAK Gesundheit";532864;101565196;"";"";"1995-10-01";"3000-12-31";"true";"Tuchbergstr. 2";"Oberndorf";"";"";"";"";"";"";"";"false";0;0;0
539280;"GK";"DAK Gesundheit";532864;101565174;"";"";"1995-10-01";"3000-12-31";"true";"Bachstr. 19";"Leutkirch";"";"";"";"";"";"";"";"false";0;0;0
539282;"GK";"DAK Gesundheit";532864;101565163;"";"";"1995-10-01";"3000-12-31";"true";"Max-Stromeyer-Str. 166";"Konstanz";"";"";"";"";"";"";"";"false";0;0;319459
539284;"GK";"DAK Gesundheit";532864;101565152;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofplatz 1";"Friedrichshafen";"";"";"";"";"";"";"";"false";0;0;320608
539286;"GK";"DAK Gesundheit";532864;101565141;"";"";"1995-10-01";"3000-12-31";"true";"Karlstr. 17";"Tettnang";"";"";"";"";"";"";"";"false";0;0;320611
539288;"GK";"DAK Gesundheit";532864;101565130;"";"";"1995-10-01";"3000-12-31";"true";"Schmiechastr. 50";"Albstadt";"";"";"";"";"";"";"";"false";0;0;318789
539290;"GK";"DAK Gesundheit";532864;101565129;"";"";"1995-10-01";"3000-12-31";"true";"Mühlenstr. 11";"Donaueschingen";"";"";"";"";"";"";"";"false";0;0;319427
539292;"GK";"DAK Gesundheit";532864;101565118;"";"";"1995-10-01";"3000-12-31";"true";"Pfluggasse 4";"Biberach";"";"";"";"";"";"";"";"false";0;0;0
539294;"GK";"DAK Gesundheit";532864;101565107;"";"";"1995-10-01";"3000-12-31";"true";"Karlstr. 19";"Balingen";"";"";"";"";"";"";"";"false";0;0;318767
539296;"GK";"DAK Gesundheit";532864;101565061;"";"";"1995-10-01";"3000-12-31";"true";"Kurhessenstr. 55a";"Neukirchen";"";"";"";"";"";"";"";"false";0;0;313815
539298;"GK";"DAK Gesundheit";532864;101564845;"";"";"1995-10-01";"3000-12-31";"true";"Burgstr. 23";"Wolfhagen";"";"";"";"";"";"";"";"false";0;0;313793
539300;"GK";"DAK Gesundheit";532864;101564834;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 17";"Schwalmstadt";"";"";"";"";"";"";"";"false";0;0;313813
539302;"GK";"DAK Gesundheit";532864;101564823;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 4a";"Haiger";"";"";"";"";"";"";"";"false";0;0;313914
539304;"GK";"DAK Gesundheit";532864;101564765;"";"";"1995-10-01";"3000-12-31";"true";"Ziegenhainer Str. 10b";"Homberg";"";"";"";"";"";"";"";"false";0;0;0
539306;"GK";"DAK Gesundheit";532864;101564754;"";"";"1995-10-01";"3000-12-31";"true";"Kreuzgasse 26";"Usingen";"";"";"";"";"";"";"";"false";0;0;317691
539308;"GK";"DAK Gesundheit";532864;101564732;"";"";"1995-10-01";"3000-12-31";"true";"Gerbergasse 7";"Nidda";"";"";"";"";"";"";"";"false";0;0;317753
539310;"GK";"DAK Gesundheit";532864;101564721;"";"";"1995-10-01";"3000-12-31";"true";"Kasseler Str. 27";"Fritzlar";"";"";"";"";"";"";"";"false";0;0;313805
539312;"GK";"DAK Gesundheit";532864;101564710;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 23";"Frankenberg";"";"";"";"";"";"";"";"false";0;0;0
539314;"GK";"DAK Gesundheit";532864;101564696;"";"";"1995-10-01";"3000-12-31";"true";"Wickfeldtstr. 3";"Witzenhausen";"";"";"";"";"";"";"";"false";0;0;314067
539316;"GK";"DAK Gesundheit";532864;101564674;"";"";"1995-10-01";"3000-12-31";"true";"Kaiser-Friedrich-Ring 98";"Wiesbaden";"";"";"";"";"";"";"";"false";0;0;317890
539318;"GK";"DAK Gesundheit";532864;101564641;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 2";"Wetzlar";"";"";"";"";"";"";"";"false";0;0;313885
539320;"GK";"DAK Gesundheit";532864;101564630;"";"";"1995-10-01";"3000-12-31";"true";"Mauerstr. 13";"Weilburg";"";"";"";"";"";"";"";"false";0;0;313925
539322;"GK";"DAK Gesundheit";532864;101564629;"";"";"1995-10-01";"3000-12-31";"true";"Marktstr. 13";"Rüdesheim am Rhein";"";"";"";"";"";"";"";"false";0;0;317915
539324;"GK";"DAK Gesundheit";532864;101564607;"";"";"1995-10-01";"3000-12-31";"true";"Markt 15";"Melsungen";"";"";"";"";"";"";"";"false";0;0;313751
539326;"GK";"DAK Gesundheit";532864;101564594;"";"";"1995-10-01";"3000-12-31";"true";"Krummbogen 14";"Marburg";"";"";"";"";"";"";"";"false";0;0;313823
539328;"GK";"DAK Gesundheit";532864;101564583;"";"";"1995-10-01";"3000-12-31";"true";"Neumarkt 4";"Limburg";"";"";"";"";"";"";"";"false";0;0;0
539330;"GK";"DAK Gesundheit";532864;101564572;"";"";"1995-10-01";"3000-12-31";"true";"Eisenbacher Tor 14";"Lauterbach";"";"";"";"";"";"";"";"false";0;0;313986
539332;"GK";"DAK Gesundheit";532864;101564561;"";"";"1995-10-01";"3000-12-31";"true";"Klosterstraße 1";"Korbach";"";"";"";"";"";"";"";"false";0;0;313798
539334;"GK";"DAK Gesundheit";532864;101564550;"";"";"1995-10-01";"3000-12-31";"true";"Mauerstr. 11";"Kassel";"";"";"";"";"";"";"";"false";0;0;313740
539336;"GK";"DAK Gesundheit";532864;101564538;"";"";"1995-10-01";"3000-12-31";"true";"Schulze-Delitzsch-Str. 6";"Idstein";"";"";"";"";"";"";"";"false";0;0;317928
539338;"GK";"DAK Gesundheit";532864;101564527;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 4";"Hofgeismar";"";"";"";"";"";"";"";"false";0;0;313780
539340;"GK";"DAK Gesundheit";532864;101564516;"";"";"1995-10-01";"3000-12-31";"true";"Hauptstr. 95";"Herborn";"";"";"";"";"";"";"";"false";0;0;313918
539342;"GK";"DAK Gesundheit";532864;101564505;"";"";"1995-10-01";"3000-12-31";"true";"Seltersweg 87";"Gießen";"";"";"";"";"";"";"";"false";0;0;0
539344;"GK";"DAK Gesundheit";532864;101564491;"";"";"1995-10-01";"3000-12-31";"true";"Doll 2";"Fulda";"";"";"";"";"";"";"";"false";0;0;313931
539346;"GK";"DAK Gesundheit";532864;101564480;"";"";"1995-10-01";"3000-12-31";"true";"Kaiserstr. 83";"Friedberg";"";"";"";"";"";"";"";"false";0;0;317680
539348;"GK";"DAK Gesundheit";532864;101564479;"";"";"1995-10-01";"3000-12-31";"true";"Forstgasse 21";"Eschwege";"";"";"";"";"";"";"";"false";0;0;314077
539350;"GK";"DAK Gesundheit";532864;101564468;"";"";"1995-10-01";"3000-12-31";"true";"Maibachstr. 3";"Dillenburg";"";"";"";"";"";"";"";"false";0;0;313906
539352;"GK";"DAK Gesundheit";532864;101564457;"";"";"1995-10-01";"3000-12-31";"true";"Badborngasse 5";"Butzbach";"";"";"";"";"";"";"";"false";0;0;313882
539354;"GK";"DAK Gesundheit";532864;101564446;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 46";"Büdingen";"";"";"";"";"";"";"";"false";0;0;317752
539356;"GK";"DAK Gesundheit";532864;101564424;"";"";"1995-10-01";"3000-12-31";"true";"Brunnenstr. 53";"Bad Wildungen";"";"";"";"";"";"";"";"false";0;0;313803
539358;"GK";"DAK Gesundheit";532864;101564413;"";"";"1995-10-01";"3000-12-31";"true";"Adolfstr. 45";"Bad Schwalbach";"";"";"";"";"";"";"";"false";0;0;317904
539360;"GK";"DAK Gesundheit";532864;101564399;"";"";"1995-10-01";"3000-12-31";"true";"Breitenstr. 20";"Bad Hersfeld";"";"";"";"";"";"";"";"false";0;0;313967
539362;"GK";"DAK Gesundheit";532864;101564388;"";"";"1995-10-01";"3000-12-31";"true";"Schaufußgasse 6";"Alsfeld";"";"";"";"";"";"";"";"false";0;0;313979
539364;"GK";"DAK Gesundheit";532864;101564344;"";"";"1995-10-01";"3000-12-31";"true";"Eisenbahnstr. 2";"Filderstadt";"";"";"";"";"";"";"";"false";0;0;318635
539366;"GK";"DAK Gesundheit";532864;101564253;"";"";"1995-10-01";"3000-12-31";"true";"Vaitsgasse 2";"Wertheim";"";"";"";"";"";"";"";"false";0;0;322030
539368;"GK";"DAK Gesundheit";532864;101564242;"";"";"1995-10-01";"3000-12-31";"true";"Schmiederstr. 2";"Tauberbischofsheim";"";"";"";"";"";"";"";"false";0;0;322041
539370;"GK";"DAK Gesundheit";532864;101564220;"";"";"1995-10-01";"3000-12-31";"true";"Bernhäuser Str. 12";"Leinfelden-Echterdingen";"";"";"";"";"";"";"";"false";0;0;318634
539372;"GK";"DAK Gesundheit";532864;101564208;"";"";"1995-10-01";"3000-12-31";"true";"Torstr. 9";"Winnenden";"";"";"";"";"";"";"";"false";0;0;318677
539374;"GK";"DAK Gesundheit";532864;101564173;"";"";"1995-10-01";"3000-12-31";"true";"Seestraße 9";"Herrenberg";"";"";"";"";"";"";"";"false";0;0;318645
539376;"GK";"DAK Gesundheit";532864;101564139;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 75";"Waiblingen";"";"";"";"";"";"";"";"false";0;0;318674
539378;"GK";"DAK Gesundheit";532864;101564060;"";"";"1995-10-01";"3000-12-31";"true";"Marienstr. 19";"Stuttgart";"";"";"";"";"";"";"";"false";0;0;318600
539380;"GK";"DAK Gesundheit";532864;101564048;"";"";"1995-10-01";"3000-12-31";"true";"Heimbacher Gasse 14";"Schwäbisch Hall";"";"";"";"";"";"";"";"false";0;0;319048
539382;"GK";"DAK Gesundheit";532864;101564037;"";"";"1995-10-01";"3000-12-31";"true";"Ledergasse 16-20";"Schwäbisch Gmünd";"";"";"";"";"";"";"";"false";0;0;318937
539384;"GK";"DAK Gesundheit";532864;101564026;"";"";"1995-10-01";"3000-12-31";"true";"Gmünder Str. 2";"Schorndorf";"";"";"";"";"";"";"";"false";0;0;318959
539386;"GK";"DAK Gesundheit";532864;101564015;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 14";"Sindelfingen";"";"";"";"";"";"";"";"false";0;0;318641
539388;"GK";"DAK Gesundheit";532864;101563991;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 27";"Öhringen";"";"";"";"";"";"";"";"false";0;0;0
539390;"GK";"DAK Gesundheit";532864;101563980;"";"";"1995-10-01";"3000-12-31";"true";"Uhlandstr. 11";"Nürtingen";"";"";"";"";"";"";"";"false";0;0;318822
539392;"GK";"DAK Gesundheit";532864;101563968;"";"";"1995-10-01";"3000-12-31";"true";"Seestr. 10";"Ludwigsburg";"";"";"";"";"";"";"";"false";0;0;318700
539394;"GK";"DAK Gesundheit";532864;101563957;"";"";"1995-10-01";"3000-12-31";"true";"Brennerstr. 28";"Leonberg";"";"";"";"";"";"";"";"false";0;0;318663
539396;"GK";"DAK Gesundheit";532864;101563946;"";"";"1995-10-01";"3000-12-31";"true";"Hauptstr. 44";"Künzelsau";"";"";"";"";"";"";"";"false";0;0;319079
539398;"GK";"DAK Gesundheit";532864;101563924;"";"";"1995-10-01";"3000-12-31";"true";"Kolbstr. 39";"Kirchheim";"";"";"";"";"";"";"";"false";0;0;0
539400;"GK";"DAK Gesundheit";532864;101563913;"";"";"1995-10-01";"3000-12-31";"true";"Herbststr. 9";"Heilbronn";"";"";"";"";"";"";"";"false";0;0;318981
539402;"GK";"DAK Gesundheit";532864;101563902;"";"";"1995-10-01";"3000-12-31";"true";"Grabenstr. 9";"Heidenheim";"";"";"";"";"";"";"";"false";0;0;0
539404;"GK";"DAK Gesundheit";532864;101563899;"";"";"1995-10-01";"3000-12-31";"true";"Schillerplatz 8";"Göppingen";"";"";"";"";"";"";"";"false";0;0;318854
539406;"GK";"DAK Gesundheit";532864;101563888;"";"";"1995-10-01";"3000-12-31";"true";"Stuttgarter Str. 130";"Geislingen";"";"";"";"";"";"";"";"false";0;0;0
539408;"GK";"DAK Gesundheit";532864;101563866;"";"";"1995-10-01";"3000-12-31";"true";"Hirschstr. 3";"Fellbach";"";"";"";"";"";"";"";"false";0;0;318632
539410;"GK";"DAK Gesundheit";532864;101563855;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 18";"Esslingen";"";"";"";"";"";"";"";"false";0;0;0
539412;"GK";"DAK Gesundheit";532864;101563833;"";"";"1995-10-01";"3000-12-31";"true";"Karlsplatz 2";"Crailsheim";"";"";"";"";"";"";"";"false";0;0;319058
539414;"GK";"DAK Gesundheit";532864;101563822;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstraße 16";"Bad Rappenau";"";"";"";"";"";"";"";"false";0;0;319111
539416;"GK";"DAK Gesundheit";532864;101563811;"";"";"1995-10-01";"3000-12-31";"true";"Stuttgarter Str. 11";"Böblingen";"";"";"";"";"";"";"";"false";0;0;318639
539418;"GK";"DAK Gesundheit";532864;101563797;"";"";"1995-10-01";"3000-12-31";"true";"Strümpfelbacher Str. 4";"Weinstadt";"";"";"";"";"";"";"";"false";0;0;318678
539420;"GK";"DAK Gesundheit";532864;101563786;"";"";"1995-10-01";"3000-12-31";"true";"Hindenburgstr. 5";"Ostfildern";"";"";"";"";"";"";"";"false";0;0;318975
539422;"GK";"DAK Gesundheit";532864;101563775;"";"";"1995-10-01";"3000-12-31";"true";"Burgstr. 7";"Bad Mergentheim";"";"";"";"";"";"";"";"false";0;0;322049
539424;"GK";"DAK Gesundheit";532864;101563764;"";"";"1995-10-01";"3000-12-31";"true";"Willy-Brandt-Platz 2";"Backnang";"";"";"";"";"";"";"";"false";0;0;318683
539426;"GK";"DAK Gesundheit";532864;101563753;"";"";"1995-10-01";"3000-12-31";"true";"Friedrichstr. 54";"Aalen";"";"";"";"";"";"";"";"false";0;0;318911
539428;"GK";"DAK Gesundheit";532864;101563708;"";"";"1995-10-01";"3000-12-31";"true";"Weststr. 3a";"Schmallenberg";"";"";"";"";"";"";"";"false";0;0;317377
539430;"GK";"DAK Gesundheit";532864;101563651;"";"";"1995-10-01";"3000-12-31";"true";"Bahnhofstr. 5";"Neunkirchen";"";"";"";"";"";"";"";"false";0;0;317371
539432;"GK";"DAK Gesundheit";532864;101563640;"";"";"1995-10-01";"3000-12-31";"true";"Poststr. 3";"Winterberg";"";"";"";"";"";"";"";"false";0;0;317640
539434;"GK";"DAK Gesundheit";532864;101563639;"";"";"1995-10-01";"3000-12-31";"true";"Hundemstr. 6";"Lennestadt";"";"";"";"";"";"";"";"false";0;0;317376
539436;"GK";"DAK Gesundheit";532864;101563617;"";"";"1995-10-01";"3000-12-31";"true";"Präsidentenstr. 40";"Bergkamen";"";"";"";"";"";"";"";"false";0;0;317595
539438;"GK";"DAK Gesundheit";532864;101563606;"";"";"1995-10-01";"3000-12-31";"true";"Hauptstr. 111";"Sundern";"";"";"";"";"";"";"";"false";0;0;317634
539440;"GK";"DAK Gesundheit";532864;101563571;"";"";"1995-10-01";"3000-12-31";"true";"Volmestr. 2a";"Meinerzhagen";"";"";"";"";"";"";"";"false";0;0;317564
539442;"GK";"DAK Gesundheit";532864;101563548;"";"";"1995-10-01";"3000-12-31";"true";"Markt 20";"Kamen";"";"";"";"";"";"";"";"false";0;0;317594
539444;"GK";"DAK Gesundheit";532864;101563537;"";"";"1995-10-01";"3000-12-31";"true";"BAhnhofstr. 35";"Witten";"";"";"";"";"";"";"";"false";0;0;317554
539446;"GK";"DAK Gesundheit";532864;101563467;"";"";"1995-10-01";"3000-12-31";"true";"Hertingerstr. 26";"Unna";"";"";"";"";"";"";"";"false";0;0;317609
